id,student_id,drive_id,readiness_score,skill_gaps,plan,created_at
545,410,3,57.6,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-14T04:58:27.441088
546,411,3,83.72,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-01T07:58:27.441092
547,412,3,88.15,"Git,Kubernetes,REST APIs,Spring Boot","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Kubernetes,REST APIs,Spring Boot.",2026-08-17T04:58:27.441095
548,413,3,68.7,"Django,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,REST APIs,Spring Boot.",2026-08-20T01:58:27.441098
549,415,3,65.55,"Git,REST APIs,Spring Boot","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,REST APIs,Spring Boot.",2026-08-12T08:58:27.441104
550,416,3,73.98,"Git,Kubernetes,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Kubernetes,REST APIs.",2026-08-13T09:58:27.441107
551,420,3,71.9,"Git,Kubernetes,REST APIs,Spring Boot","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Kubernetes,REST APIs,Spring Boot.",2026-08-03T03:58:27.441110
552,421,3,85.0,"Django,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Kubernetes,REST APIs,Spring Boot.",2026-08-08T06:58:27.441113
553,422,3,66.05,"Django,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,REST APIs,Spring Boot.",2026-08-15T05:58:27.441116
554,423,3,73.22,"Django,Git,Kubernetes,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,Spring Boot.",2026-08-15T08:58:27.441120
555,424,3,76.35,"Django,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,REST APIs.",2026-08-12T05:58:27.441123
556,426,3,73.68,"Django,Git,Kubernetes,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs.",2026-08-07T05:58:27.441126
557,427,3,76.7,"Django,Git","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git.",2026-08-18T22:58:27.441129
558,429,3,54.5,"Django,Git,Kubernetes,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,Spring Boot.",2026-08-09T19:58:27.441134
559,430,3,74.55,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-10T02:58:27.441137
560,432,3,68.55,"Django,Git,Kubernetes,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,Spring Boot.",2026-07-31T21:58:27.441140
561,433,3,56.77,"Django,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Kubernetes,REST APIs,Spring Boot.",2026-08-06T17:58:27.441145
562,436,3,65.4,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-16T12:58:27.441148
563,437,3,76.25,"Django,Git,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs,Spring Boot.",2026-08-03T01:58:27.441151
564,438,3,71.08,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-16T20:58:27.441156
565,439,3,78.03,"Django,Git,Kubernetes,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,Spring Boot.",2026-08-03T07:58:27.441159
566,440,3,68.68,"Git,Spring Boot","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Spring Boot.",2026-08-08T02:58:27.441164
567,441,3,81.65,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-07-31T16:58:27.441168
568,443,3,59.22,"Django,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Kubernetes,REST APIs,Spring Boot.",2026-08-12T07:58:27.441175
569,444,3,71.7,"Django,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,REST APIs.",2026-08-10T15:58:27.441179
570,445,3,74.92,"Git,REST APIs,Spring Boot","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,REST APIs,Spring Boot.",2026-08-04T20:58:27.441184
571,446,3,69.6,"Git,Kubernetes,REST APIs,Spring Boot","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Kubernetes,REST APIs,Spring Boot.",2026-08-13T11:58:27.441188
572,447,3,56.45,"Git,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,REST APIs.",2026-08-05T07:58:27.441194
573,450,3,65.37,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-13T07:58:27.441198
574,452,3,77.5,"Django,Git,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs,Spring Boot.",2026-08-07T05:58:27.441203
575,454,3,62.98,"Django,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Kubernetes,REST APIs,Spring Boot.",2026-08-20T10:58:27.441208
576,455,3,70.25,"Django,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,REST APIs,Spring Boot.",2026-08-04T16:58:27.441213
577,456,3,70.55,"Django,Git,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs.",2026-08-01T08:58:27.441217
578,458,3,69.45,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-06T09:58:27.441251
579,461,3,67.28,"Django,Git,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs,Spring Boot.",2026-08-06T19:58:27.441305
580,462,3,63.0,"Git,Kubernetes","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Kubernetes.",2026-08-11T02:58:27.441352
581,463,3,75.45,"Django,Git,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs,Spring Boot.",2026-08-03T01:58:27.441365
582,466,3,68.97,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-03T12:58:27.441375
583,467,3,69.45,"Django,Kubernetes,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Kubernetes,Spring Boot.",2026-08-10T15:58:27.441383
584,468,3,67.28,"Django,Git,Kubernetes,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs.",2026-08-17T17:58:27.441391
585,469,3,59.25,"Django,Git,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Spring Boot.",2026-08-10T13:58:27.441399
586,470,3,73.55,"Django,Git,Kubernetes,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,Spring Boot.",2026-08-16T00:58:27.441407
587,472,3,85.05,"Django,Git,Kubernetes,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs.",2026-08-06T03:58:27.441415
588,473,3,71.05,"Django,Git,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs,Spring Boot.",2026-08-10T17:58:27.441430
589,474,3,77.45,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-18T08:58:27.441439
590,476,3,62.95,"Django,Git,Kubernetes,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs.",2026-08-10T04:58:27.441447
591,477,3,75.2,"Django,Git,Kubernetes,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,Spring Boot.",2026-08-15T23:58:27.441456
592,478,3,75.75,"Kubernetes,Spring Boot","Focus on: Kubernetes first — complete a project or certification, then revisit remaining gaps: Kubernetes,Spring Boot.",2026-08-04T08:58:27.441464
593,479,3,73.2,"Django,Git,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs,Spring Boot.",2026-08-20T23:58:27.441471
594,481,3,68.95,"Django,Git,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs,Spring Boot.",2026-08-01T23:58:27.441490
595,482,3,62.65,"Django,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,REST APIs.",2026-08-02T19:58:27.441501
596,483,3,63.95,"Django,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,REST APIs.",2026-08-07T14:58:27.441508
597,484,3,76.5,"Git,Kubernetes,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,Kubernetes,REST APIs.",2026-08-08T22:58:27.441516
598,485,3,78.55,"Django,Git,Kubernetes","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes.",2026-08-14T05:58:27.441571
599,486,3,61.0,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-09T18:58:27.441594
600,490,3,73.18,"Django,Git,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,REST APIs,Spring Boot.",2026-08-10T22:58:27.441606
601,493,3,64.03,Django,"Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django.",2026-08-09T04:58:27.441620
602,494,3,69.3,"Django,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Kubernetes,REST APIs,Spring Boot.",2026-08-20T06:58:27.441632
603,495,3,65.95,"Django,Git,Kubernetes,REST APIs","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs.",2026-08-05T10:58:27.441645
604,496,3,72.1,"Django,Git,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Spring Boot.",2026-08-08T00:58:27.441657
605,500,3,62.25,"Django,Git,Kubernetes,REST APIs,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Git,Kubernetes,REST APIs,Spring Boot.",2026-08-12T19:58:27.441670
606,1,4,60.9,"Algorithms,Docker,Kubernetes,SQL,System Design","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Docker,Kubernetes,SQL,System Design.",2026-08-08T19:58:27.441683
607,2,4,81.05,"Docker,HTML/CSS,Kubernetes,SQL,System Design","Focus on: Docker first — complete a project or certification, then revisit remaining gaps: Docker,HTML/CSS,Kubernetes,SQL,System Design.",2026-08-21T08:58:27.441697
608,9,4,74.35,"HTML/CSS,Kubernetes,SQL","Focus on: HTML/CSS first — complete a project or certification, then revisit remaining gaps: HTML/CSS,Kubernetes,SQL.",2026-08-05T08:58:27.441708
609,14,4,67.5,"HTML/CSS,Kubernetes,SQL,System Design","Focus on: HTML/CSS first — complete a project or certification, then revisit remaining gaps: HTML/CSS,Kubernetes,SQL,System Design.",2026-08-11T18:58:27.441717
610,17,4,66.92,"Algorithms,HTML/CSS,SQL,System Design","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,HTML/CSS,SQL,System Design.",2026-08-05T07:58:27.441725
611,18,4,83.65,"Algorithms,Docker,HTML/CSS,Kubernetes,SQL,System Design","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Docker,HTML/CSS,Kubernetes,SQL,System Design.",2026-08-03T09:58:27.441734
612,20,4,71.9,"Algorithms,HTML/CSS,Kubernetes,SQL,System Design","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,HTML/CSS,Kubernetes,SQL,System Design.",2026-08-16T16:58:27.441742
613,21,4,61.5,"Algorithms,Docker,HTML/CSS,Kubernetes,System Design","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Docker,HTML/CSS,Kubernetes,System Design.",2026-08-11T12:58:27.441750
614,23,4,62.05,"Algorithms,Docker,Kubernetes,System Design","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Docker,Kubernetes,System Design.",2026-08-19T04:58:27.441758
615,26,4,77.85,"Algorithms,Docker,HTML/CSS,Kubernetes,System Design","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Docker,HTML/CSS,Kubernetes,System Design.",2026-08-17T02:58:27.441766
616,35,4,75.5,"Algorithms,Docker,Kubernetes,SQL,System Design","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Docker,Kubernetes,SQL,System Design.",2026-08-07T01:58:27.441774
