id,drive_id,student_id,match_score,skill_score,academic_score,project_score,readiness_score,matched_skills,missing_skills,explanation,skill_evidence,missing_skills_explanation,status
410,3,205,47.65,15.0,85.5,50.0,68.5,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 47.65: skills 15.0 (x0.4), academics 85.5 (x0.25), projects 50.0 (x0.2), readiness 68.5 (x0.15).",Git (proficiency 4/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
411,3,209,52.9,46.67,92.4,0.0,74.2,"Django,REST APIs","Git,Kubernetes,Spring Boot","Weighted score 52.9: skills 46.67 (x0.4), academics 92.4 (x0.25), projects 0.0 (x0.2), readiness 74.2 (x0.15).",Django (proficiency 2/5); REST APIs (proficiency 2/5),"Missing: Git, Kubernetes, Spring Boot",Pending
412,3,211,44.96,23.33,95.7,0.0,78.05,REST APIs,"Django,Git,Kubernetes,Spring Boot","Weighted score 44.96: skills 23.33 (x0.4), academics 95.7 (x0.25), projects 0.0 (x0.2), readiness 78.05 (x0.15).",REST APIs (proficiency 5/5),"Missing: Django, Git, Kubernetes, Spring Boot",Pending
413,3,212,36.27,0.0,64.9,50.0,66.95,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 36.27: skills 0.0 (x0.4), academics 64.9 (x0.25), projects 50.0 (x0.2), readiness 66.95 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
414,3,214,31.29,0.0,83.2,0.0,69.93,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 31.29: skills 0.0 (x0.4), academics 83.2 (x0.25), projects 0.0 (x0.2), readiness 69.93 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
415,3,215,42.58,23.33,88.0,0.0,75.0,REST APIs,"Django,Git,Kubernetes,Spring Boot","Weighted score 42.58: skills 23.33 (x0.4), academics 88.0 (x0.25), projects 0.0 (x0.2), readiness 75.0 (x0.15).",REST APIs (proficiency 4/5),"Missing: Django, Git, Kubernetes, Spring Boot",Pending
416,3,217,50.31,38.33,92.1,0.0,79.68,"Django,Kubernetes","Git,REST APIs,Spring Boot","Weighted score 50.31: skills 38.33 (x0.4), academics 92.1 (x0.25), projects 0.0 (x0.2), readiness 79.68 (x0.15).",Django (proficiency 2/5); Kubernetes (proficiency 4/5),"Missing: Git, REST APIs, Spring Boot",Pending
417,3,218,33.34,23.33,64.3,0.0,52.9,REST APIs,"Django,Git,Kubernetes,Spring Boot","Weighted score 33.34: skills 23.33 (x0.4), academics 64.3 (x0.25), projects 0.0 (x0.2), readiness 52.9 (x0.15).",REST APIs (proficiency 2/5),"Missing: Django, Git, Kubernetes, Spring Boot",Pending
418,3,221,34.31,15.0,72.8,0.0,67.4,Kubernetes,"Django,Git,REST APIs,Spring Boot","Weighted score 34.31: skills 15.0 (x0.4), academics 72.8 (x0.25), projects 0.0 (x0.2), readiness 67.4 (x0.15).",Kubernetes (proficiency 3/5),"Missing: Django, Git, REST APIs, Spring Boot",Pending
419,3,222,44.3,30.0,88.7,0.0,67.47,"Git,Kubernetes","Django,REST APIs,Spring Boot","Weighted score 44.3: skills 30.0 (x0.4), academics 88.7 (x0.25), projects 0.0 (x0.2), readiness 67.47 (x0.15).",Git (proficiency 1/5); Kubernetes (proficiency 2/5),"Missing: Django, REST APIs, Spring Boot",Pending
420,3,225,47.31,38.33,84.1,0.0,73.05,"Git,REST APIs","Django,Kubernetes,Spring Boot","Weighted score 47.31: skills 38.33 (x0.4), academics 84.1 (x0.25), projects 0.0 (x0.2), readiness 73.05 (x0.15).",Git (proficiency 2/5); REST APIs (proficiency 5/5),"Missing: Django, Kubernetes, Spring Boot",Pending
421,3,227,41.53,38.33,65.6,0.0,65.3,"Kubernetes,Spring Boot","Django,Git,REST APIs","Weighted score 41.53: skills 38.33 (x0.4), academics 65.6 (x0.25), projects 0.0 (x0.2), readiness 65.3 (x0.15).",Kubernetes (proficiency 5/5); Spring Boot (proficiency 3/5),"Missing: Django, Git, REST APIs",Pending
422,3,228,56.08,23.33,97.7,50.0,82.18,REST APIs,"Django,Git,Kubernetes,Spring Boot","Weighted score 56.08: skills 23.33 (x0.4), academics 97.7 (x0.25), projects 50.0 (x0.2), readiness 82.18 (x0.15).",REST APIs (proficiency 5/5),"Missing: Django, Git, Kubernetes, Spring Boot",Pending
423,3,229,65.13,38.33,79.7,100.0,65.85,"Django,Kubernetes","Git,REST APIs,Spring Boot","Weighted score 65.13: skills 38.33 (x0.4), academics 79.7 (x0.25), projects 100.0 (x0.2), readiness 65.85 (x0.15).",Django (proficiency 2/5); Kubernetes (proficiency 4/5),"Missing: Git, REST APIs, Spring Boot",Approved
424,3,230,36.33,15.0,74.7,0.0,77.68,Kubernetes,"Django,Git,REST APIs,Spring Boot","Weighted score 36.33: skills 15.0 (x0.4), academics 74.7 (x0.25), projects 0.0 (x0.2), readiness 77.68 (x0.15).",Kubernetes (proficiency 5/5),"Missing: Django, Git, REST APIs, Spring Boot",Pending
425,3,234,75.97,61.67,83.9,100.0,68.82,"Django,Git,REST APIs","Kubernetes,Spring Boot","Weighted score 75.97: skills 61.67 (x0.4), academics 83.9 (x0.25), projects 100.0 (x0.2), readiness 68.82 (x0.15).",Django (proficiency 3/5); Git (proficiency 3/5); REST APIs (proficiency 1/5),"Missing: Kubernetes, Spring Boot",Approved
426,3,236,42.51,23.33,89.4,0.0,72.2,Django,"Git,Kubernetes,REST APIs,Spring Boot","Weighted score 42.51: skills 23.33 (x0.4), academics 89.4 (x0.25), projects 0.0 (x0.2), readiness 72.2 (x0.15).",Django (proficiency 4/5),"Missing: Git, Kubernetes, REST APIs, Spring Boot",Pending
427,3,239,63.78,23.33,94.0,100.0,73.0,Django,"Git,Kubernetes,REST APIs,Spring Boot","Weighted score 63.78: skills 23.33 (x0.4), academics 94.0 (x0.25), projects 100.0 (x0.2), readiness 73.0 (x0.15).",Django (proficiency 4/5),"Missing: Git, Kubernetes, REST APIs, Spring Boot",Approved
428,3,243,55.24,46.67,95.9,0.0,83.95,"REST APIs,Spring Boot","Django,Git,Kubernetes","Weighted score 55.24: skills 46.67 (x0.4), academics 95.9 (x0.25), projects 0.0 (x0.2), readiness 83.95 (x0.15).",REST APIs (proficiency 4/5); Spring Boot (proficiency 1/5),"Missing: Django, Git, Kubernetes",Pending
429,3,245,38.5,23.33,69.1,0.0,79.3,Spring Boot,"Django,Git,Kubernetes,REST APIs","Weighted score 38.5: skills 23.33 (x0.4), academics 69.1 (x0.25), projects 0.0 (x0.2), readiness 79.3 (x0.15).",Spring Boot (proficiency 5/5),"Missing: Django, Git, Kubernetes, REST APIs",Pending
430,3,247,41.68,23.33,87.0,0.0,70.67,Spring Boot,"Django,Git,Kubernetes,REST APIs","Weighted score 41.68: skills 23.33 (x0.4), academics 87.0 (x0.25), projects 0.0 (x0.2), readiness 70.67 (x0.15).",Spring Boot (proficiency 1/5),"Missing: Django, Git, Kubernetes, REST APIs",Pending
431,3,248,56.5,70.0,77.7,0.0,60.48,"Django,REST APIs,Spring Boot","Git,Kubernetes","Weighted score 56.5: skills 70.0 (x0.4), academics 77.7 (x0.25), projects 0.0 (x0.2), readiness 60.48 (x0.15).",Django (proficiency 3/5); REST APIs (proficiency 1/5); Spring Boot (proficiency 5/5),"Missing: Git, Kubernetes",Pending
432,3,249,38.28,23.33,80.3,0.0,59.15,Django,"Git,Kubernetes,REST APIs,Spring Boot","Weighted score 38.28: skills 23.33 (x0.4), academics 80.3 (x0.25), projects 0.0 (x0.2), readiness 59.15 (x0.15).",Django (proficiency 1/5),"Missing: Git, Kubernetes, REST APIs, Spring Boot",Pending
433,3,250,44.71,23.33,95.0,0.0,77.5,REST APIs,"Django,Git,Kubernetes,Spring Boot","Weighted score 44.71: skills 23.33 (x0.4), academics 95.0 (x0.25), projects 0.0 (x0.2), readiness 77.5 (x0.15).",REST APIs (proficiency 5/5),"Missing: Django, Git, Kubernetes, Spring Boot",Pending
434,3,254,53.44,30.0,80.0,50.0,76.25,"Git,Kubernetes","Django,REST APIs,Spring Boot","Weighted score 53.44: skills 30.0 (x0.4), academics 80.0 (x0.25), projects 50.0 (x0.2), readiness 76.25 (x0.15).",Git (proficiency 5/5); Kubernetes (proficiency 5/5),"Missing: Django, REST APIs, Spring Boot",Pending
435,3,257,40.49,0.0,81.0,33.33,90.5,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 40.49: skills 0.0 (x0.4), academics 81.0 (x0.25), projects 33.33 (x0.2), readiness 90.5 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
436,3,259,46.01,23.33,76.8,33.33,72.07,Django,"Git,Kubernetes,REST APIs,Spring Boot","Weighted score 46.01: skills 23.33 (x0.4), academics 76.8 (x0.25), projects 33.33 (x0.2), readiness 72.07 (x0.15).",Django (proficiency 4/5),"Missing: Git, Kubernetes, REST APIs, Spring Boot",Pending
437,3,260,42.52,23.33,83.9,0.0,81.45,REST APIs,"Django,Git,Kubernetes,Spring Boot","Weighted score 42.52: skills 23.33 (x0.4), academics 83.9 (x0.25), projects 0.0 (x0.2), readiness 81.45 (x0.15).",REST APIs (proficiency 5/5),"Missing: Django, Git, Kubernetes, Spring Boot",Pending
438,3,264,34.32,15.0,71.9,0.0,68.95,Kubernetes,"Django,Git,REST APIs,Spring Boot","Weighted score 34.32: skills 15.0 (x0.4), academics 71.9 (x0.25), projects 0.0 (x0.2), readiness 68.95 (x0.15).",Kubernetes (proficiency 4/5),"Missing: Django, Git, REST APIs, Spring Boot",Pending
439,3,265,49.92,15.0,61.6,100.0,56.8,Kubernetes,"Django,Git,REST APIs,Spring Boot","Weighted score 49.92: skills 15.0 (x0.4), academics 61.6 (x0.25), projects 100.0 (x0.2), readiness 56.8 (x0.15).",Kubernetes (proficiency 5/5),"Missing: Django, Git, REST APIs, Spring Boot",Pending
440,3,267,53.79,61.67,74.9,0.0,69.32,"Django,Kubernetes,Spring Boot","Git,REST APIs","Weighted score 53.79: skills 61.67 (x0.4), academics 74.9 (x0.25), projects 0.0 (x0.2), readiness 69.32 (x0.15).",Django (proficiency 5/5); Kubernetes (proficiency 1/5); Spring Boot (proficiency 3/5),"Missing: Git, REST APIs",Pending
441,3,269,38.14,15.0,85.5,0.0,71.75,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 38.14: skills 15.0 (x0.4), academics 85.5 (x0.25), projects 0.0 (x0.2), readiness 71.75 (x0.15).",Git (proficiency 2/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
442,3,271,43.2,23.33,93.5,0.0,69.95,Django,"Git,Kubernetes,REST APIs,Spring Boot","Weighted score 43.2: skills 23.33 (x0.4), academics 93.5 (x0.25), projects 0.0 (x0.2), readiness 69.95 (x0.15).",Django (proficiency 4/5),"Missing: Git, Kubernetes, REST APIs, Spring Boot",Pending
443,3,274,52.63,46.67,93.8,0.0,70.1,"REST APIs,Spring Boot","Django,Git,Kubernetes","Weighted score 52.63: skills 46.67 (x0.4), academics 93.8 (x0.25), projects 0.0 (x0.2), readiness 70.1 (x0.15).",REST APIs (proficiency 3/5); Spring Boot (proficiency 3/5),"Missing: Django, Git, Kubernetes",Pending
444,3,275,54.65,0.0,93.8,100.0,74.65,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 54.65: skills 0.0 (x0.4), academics 93.8 (x0.25), projects 100.0 (x0.2), readiness 74.65 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
445,3,276,28.3,0.0,73.8,0.0,65.7,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 28.3: skills 0.0 (x0.4), academics 73.8 (x0.25), projects 0.0 (x0.2), readiness 65.7 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
446,3,278,59.09,61.67,93.0,0.0,74.5,"Django,Kubernetes,Spring Boot","Git,REST APIs","Weighted score 59.09: skills 61.67 (x0.4), academics 93.0 (x0.25), projects 0.0 (x0.2), readiness 74.5 (x0.15).",Django (proficiency 5/5); Kubernetes (proficiency 5/5); Spring Boot (proficiency 5/5),"Missing: Git, REST APIs",Pending
447,3,279,32.9,15.0,72.8,0.0,58.02,Kubernetes,"Django,Git,REST APIs,Spring Boot","Weighted score 32.9: skills 15.0 (x0.4), academics 72.8 (x0.25), projects 0.0 (x0.2), readiness 58.02 (x0.15).",Kubernetes (proficiency 2/5),"Missing: Django, Git, REST APIs, Spring Boot",Pending
448,3,281,35.03,0.0,95.8,0.0,73.9,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 35.03: skills 0.0 (x0.4), academics 95.8 (x0.25), projects 0.0 (x0.2), readiness 73.9 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
449,3,282,44.04,46.67,65.6,0.0,59.8,"REST APIs,Spring Boot","Django,Git,Kubernetes","Weighted score 44.04: skills 46.67 (x0.4), academics 65.6 (x0.25), projects 0.0 (x0.2), readiness 59.8 (x0.15).",REST APIs (proficiency 4/5); Spring Boot (proficiency 4/5),"Missing: Django, Git, Kubernetes",Pending
450,3,283,38.24,15.0,89.2,0.0,66.27,Kubernetes,"Django,Git,REST APIs,Spring Boot","Weighted score 38.24: skills 15.0 (x0.4), academics 89.2 (x0.25), projects 0.0 (x0.2), readiness 66.27 (x0.15).",Kubernetes (proficiency 2/5),"Missing: Django, Git, REST APIs, Spring Boot",Pending
451,3,284,47.87,38.33,85.0,0.0,75.25,"Git,REST APIs","Django,Kubernetes,Spring Boot","Weighted score 47.87: skills 38.33 (x0.4), academics 85.0 (x0.25), projects 0.0 (x0.2), readiness 75.25 (x0.15).",Git (proficiency 3/5); REST APIs (proficiency 2/5),"Missing: Django, Kubernetes, Spring Boot",Pending
452,3,285,38.9,0.0,80.4,33.33,80.87,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 38.9: skills 0.0 (x0.4), academics 80.4 (x0.25), projects 33.33 (x0.2), readiness 80.87 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
453,3,286,47.69,15.0,83.2,50.0,72.6,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 47.69: skills 15.0 (x0.4), academics 83.2 (x0.25), projects 50.0 (x0.2), readiness 72.6 (x0.15).",Git (proficiency 1/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
454,3,287,38.4,30.0,68.6,0.0,61.7,"Git,Kubernetes","Django,REST APIs,Spring Boot","Weighted score 38.4: skills 30.0 (x0.4), academics 68.6 (x0.25), projects 0.0 (x0.2), readiness 61.7 (x0.15).",Git (proficiency 3/5); Kubernetes (proficiency 2/5),"Missing: Django, REST APIs, Spring Boot",Pending
455,3,288,33.95,15.0,69.0,0.0,71.33,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 33.95: skills 15.0 (x0.4), academics 69.0 (x0.25), projects 0.0 (x0.2), readiness 71.33 (x0.15).",Git (proficiency 5/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
456,3,290,33.4,15.0,72.3,0.0,62.15,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 33.4: skills 15.0 (x0.4), academics 72.3 (x0.25), projects 0.0 (x0.2), readiness 62.15 (x0.15).",Git (proficiency 1/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
457,3,291,50.45,23.33,91.4,33.33,77.32,Spring Boot,"Django,Git,Kubernetes,REST APIs","Weighted score 50.45: skills 23.33 (x0.4), academics 91.4 (x0.25), projects 33.33 (x0.2), readiness 77.32 (x0.15).",Spring Boot (proficiency 2/5),"Missing: Django, Git, Kubernetes, REST APIs",Pending
458,3,294,36.27,0.0,99.6,0.0,75.8,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 36.27: skills 0.0 (x0.4), academics 99.6 (x0.25), projects 0.0 (x0.2), readiness 75.8 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
459,3,295,35.72,0.0,96.3,0.0,77.65,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 35.72: skills 0.0 (x0.4), academics 96.3 (x0.25), projects 0.0 (x0.2), readiness 77.65 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
460,3,297,38.44,15.0,85.5,0.0,73.75,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 38.44: skills 15.0 (x0.4), academics 85.5 (x0.25), projects 0.0 (x0.2), readiness 73.75 (x0.15).",Git (proficiency 3/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
461,3,298,42.25,23.33,82.1,0.0,82.65,REST APIs,"Django,Git,Kubernetes,Spring Boot","Weighted score 42.25: skills 23.33 (x0.4), academics 82.1 (x0.25), projects 0.0 (x0.2), readiness 82.65 (x0.15).",REST APIs (proficiency 3/5),"Missing: Django, Git, Kubernetes, Spring Boot",Pending
462,3,299,55.8,46.67,96.3,0.0,87.02,"Django,REST APIs","Git,Kubernetes,Spring Boot","Weighted score 55.8: skills 46.67 (x0.4), academics 96.3 (x0.25), projects 0.0 (x0.2), readiness 87.02 (x0.15).",Django (proficiency 5/5); REST APIs (proficiency 5/5),"Missing: Git, Kubernetes, Spring Boot",Pending
463,3,301,38.35,15.0,84.0,0.0,75.67,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 38.35: skills 15.0 (x0.4), academics 84.0 (x0.25), projects 0.0 (x0.2), readiness 75.67 (x0.15).",Git (proficiency 2/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
464,3,303,49.03,0.0,74.1,100.0,70.05,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 49.03: skills 0.0 (x0.4), academics 74.1 (x0.25), projects 100.0 (x0.2), readiness 70.05 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
465,3,304,40.49,23.33,56.6,33.33,68.97,Django,"Git,Kubernetes,REST APIs,Spring Boot","Weighted score 40.49: skills 23.33 (x0.4), academics 56.6 (x0.25), projects 33.33 (x0.2), readiness 68.97 (x0.15).",Django (proficiency 4/5),"Missing: Git, Kubernetes, REST APIs, Spring Boot",Pending
466,3,306,54.74,53.33,84.6,0.0,81.7,"Git,Kubernetes,Spring Boot","Django,REST APIs","Weighted score 54.74: skills 53.33 (x0.4), academics 84.6 (x0.25), projects 0.0 (x0.2), readiness 81.7 (x0.15).",Git (proficiency 3/5); Kubernetes (proficiency 5/5); Spring Boot (proficiency 3/5),"Missing: Django, REST APIs",Pending
467,3,307,43.12,23.33,89.5,0.0,76.08,Django,"Git,Kubernetes,REST APIs,Spring Boot","Weighted score 43.12: skills 23.33 (x0.4), academics 89.5 (x0.25), projects 0.0 (x0.2), readiness 76.08 (x0.15).",Django (proficiency 3/5),"Missing: Git, Kubernetes, REST APIs, Spring Boot",Pending
468,3,308,33.94,0.0,88.4,0.0,78.95,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 33.94: skills 0.0 (x0.4), academics 88.4 (x0.25), projects 0.0 (x0.2), readiness 78.95 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
469,3,309,28.36,0.0,73.5,0.0,66.58,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 28.36: skills 0.0 (x0.4), academics 73.5 (x0.25), projects 0.0 (x0.2), readiness 66.58 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
470,3,310,57.98,46.67,84.9,33.33,76.12,"Django,Spring Boot","Git,Kubernetes,REST APIs","Weighted score 57.98: skills 46.67 (x0.4), academics 84.9 (x0.25), projects 33.33 (x0.2), readiness 76.12 (x0.15).",Django (proficiency 1/5); Spring Boot (proficiency 1/5),"Missing: Git, Kubernetes, REST APIs",Pending
471,3,311,63.94,23.33,94.5,100.0,73.25,REST APIs,"Django,Git,Kubernetes,Spring Boot","Weighted score 63.94: skills 23.33 (x0.4), academics 94.5 (x0.25), projects 100.0 (x0.2), readiness 73.25 (x0.15).",REST APIs (proficiency 2/5),"Missing: Django, Git, Kubernetes, Spring Boot",Approved
472,3,312,49.77,46.67,80.7,0.0,72.85,"Django,Spring Boot","Git,Kubernetes,REST APIs","Weighted score 49.77: skills 46.67 (x0.4), academics 80.7 (x0.25), projects 0.0 (x0.2), readiness 72.85 (x0.15).",Django (proficiency 1/5); Spring Boot (proficiency 1/5),"Missing: Git, Kubernetes, REST APIs",Pending
473,3,313,34.24,15.0,73.8,0.0,65.28,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 34.24: skills 15.0 (x0.4), academics 73.8 (x0.25), projects 0.0 (x0.2), readiness 65.28 (x0.15).",Git (proficiency 2/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
474,3,314,30.61,15.0,66.3,0.0,53.55,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 30.61: skills 15.0 (x0.4), academics 66.3 (x0.25), projects 0.0 (x0.2), readiness 53.55 (x0.15).",Git (proficiency 2/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
475,3,318,44.95,15.0,73.7,50.0,70.18,Kubernetes,"Django,Git,REST APIs,Spring Boot","Weighted score 44.95: skills 15.0 (x0.4), academics 73.7 (x0.25), projects 50.0 (x0.2), readiness 70.18 (x0.15).",Kubernetes (proficiency 3/5),"Missing: Django, Git, REST APIs, Spring Boot",Pending
476,3,320,56.26,15.0,80.2,100.0,68.1,Git,"Django,Kubernetes,REST APIs,Spring Boot","Weighted score 56.26: skills 15.0 (x0.4), academics 80.2 (x0.25), projects 100.0 (x0.2), readiness 68.1 (x0.15).",Git (proficiency 4/5),"Missing: Django, Kubernetes, REST APIs, Spring Boot",Pending
477,3,321,34.07,0.0,92.3,0.0,73.32,,"Django,Git,Kubernetes,REST APIs,Spring Boot","Weighted score 34.07: skills 0.0 (x0.4), academics 92.3 (x0.25), projects 0.0 (x0.2), readiness 73.32 (x0.15).",No overlapping skills on record,"Missing: Django, Git, Kubernetes, REST APIs, Spring Boot",Pending
478,3,322,51.19,30.0,74.7,50.0,70.1,"Git,Kubernetes","Django,REST APIs,Spring Boot","Weighted score 51.19: skills 30.0 (x0.4), academics 74.7 (x0.25), projects 50.0 (x0.2), readiness 70.1 (x0.15).",Git (proficiency 2/5); Kubernetes (proficiency 1/5),"Missing: Django, REST APIs, Spring Boot",Pending
479,3,324,57.92,61.67,89.9,0.0,71.82,"Git,REST APIs,Spring Boot","Django,Kubernetes","Weighted score 57.92: skills 61.67 (x0.4), academics 89.9 (x0.25), projects 0.0 (x0.2), readiness 71.82 (x0.15).",Git (proficiency 5/5); REST APIs (proficiency 3/5); Spring Boot (proficiency 1/5),"Missing: Django, Kubernetes",Pending
480,3,325,50.2,46.67,83.8,0.0,70.57,"Django,REST APIs","Git,Kubernetes,Spring Boot","Weighted score 50.2: skills 46.67 (x0.4), academics 83.8 (x0.25), projects 0.0 (x0.2), readiness 70.57 (x0.15).",Django (proficiency 4/5); REST APIs (proficiency 5/5),"Missing: Git, Kubernetes, Spring Boot",Pending
